field	phenomenon	paradigm	score	metric	model	seed	step
morphology	Subject-Verb agreement	blimp_distractor_agreement_relational_noun	0.853	acc	pythia-160m-seed8	8	110000
morphology	Subject-Verb agreement	blimp_distractor_agreement_relational_noun	0.011203415395160335	std	pythia-160m-seed8	8	110000
morphology	Subject-Verb agreement	blimp_distractor_agreement_relative_clause	0.727	acc	pythia-160m-seed8	8	110000
morphology	Subject-Verb agreement	blimp_distractor_agreement_relative_clause	0.014095022868717595	std	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_drop_argument	0.784	acc	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_drop_argument	0.013019735539307811	std	pythia-160m-seed8	8	110000
syntax	Ellipsis	blimp_ellipsis_n_bar_1	0.871	acc	pythia-160m-seed8	8	110000
syntax	Ellipsis	blimp_ellipsis_n_bar_1	0.010605256784796574	std	pythia-160m-seed8	8	110000
syntax	Ellipsis	blimp_ellipsis_n_bar_2	0.881	acc	pythia-160m-seed8	8	110000
syntax	Ellipsis	blimp_ellipsis_n_bar_2	0.010244215145336666	std	pythia-160m-seed8	8	110000
syntaxsemantics	Control/raising	blimp_existential_there_object_raising	0.84	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Control/raising	blimp_existential_there_object_raising	0.011598902298689005	std	pythia-160m-seed8	8	110000
semantics	Quantifiers	blimp_existential_there_quantifiers_1	0.99	acc	pythia-160m-seed8	8	110000
semantics	Quantifiers	blimp_existential_there_quantifiers_1	0.003148000938676775	std	pythia-160m-seed8	8	110000
semantics	Quantifiers	blimp_existential_there_quantifiers_2	0.248	acc	pythia-160m-seed8	8	110000
semantics	Quantifiers	blimp_existential_there_quantifiers_2	0.013663187134877646	std	pythia-160m-seed8	8	110000
syntaxsemantics	Control/raising	blimp_existential_there_subject_raising	0.876	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Control/raising	blimp_existential_there_subject_raising	0.010427498872343968	std	pythia-160m-seed8	8	110000
syntaxsemantics	Control/raising	blimp_expletive_it_object_raising	0.777	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Control/raising	blimp_expletive_it_object_raising	0.013169830843425682	std	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_inchoative	0.646	acc	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_inchoative	0.015129868238451772	std	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_intransitive	0.798	acc	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_intransitive	0.012702651587655133	std	pythia-160m-seed8	8	110000
morphology	Irregular forms	blimp_irregular_past_participle_adjectives	0.992	acc	pythia-160m-seed8	8	110000
morphology	Irregular forms	blimp_irregular_past_participle_adjectives	0.002818500300504506	std	pythia-160m-seed8	8	110000
morphology	Irregular forms	blimp_irregular_past_participle_verbs	0.913	acc	pythia-160m-seed8	8	110000
morphology	Irregular forms	blimp_irregular_past_participle_verbs	0.008916866630745934	std	pythia-160m-seed8	8	110000
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_1	0.927	acc	pythia-160m-seed8	8	110000
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_1	0.008230354715244095	std	pythia-160m-seed8	8	110000
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_2	0.906	acc	pythia-160m-seed8	8	110000
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_2	0.009233052000787733	std	pythia-160m-seed8	8	110000
syntax	Island effects	blimp_left_branch_island_echo_question	0.33	acc	pythia-160m-seed8	8	110000
syntax	Island effects	blimp_left_branch_island_echo_question	0.01487687202745673	std	pythia-160m-seed8	8	110000
syntax	Island effects	blimp_left_branch_island_simple_question	0.555	acc	pythia-160m-seed8	8	110000
syntax	Island effects	blimp_left_branch_island_simple_question	0.01572330188676094	std	pythia-160m-seed8	8	110000
semantics	NPI licensing	blimp_matrix_question_npi_licensor_present	0.581	acc	pythia-160m-seed8	8	110000
semantics	NPI licensing	blimp_matrix_question_npi_licensor_present	0.015610338967577794	std	pythia-160m-seed8	8	110000
semantics	NPI licensing	blimp_npi_present_1	0.537	acc	pythia-160m-seed8	8	110000
semantics	NPI licensing	blimp_npi_present_1	0.01577592722726242	std	pythia-160m-seed8	8	110000
semantics	NPI licensing	blimp_npi_present_2	0.629	acc	pythia-160m-seed8	8	110000
semantics	NPI licensing	blimp_npi_present_2	0.015283736211823188	std	pythia-160m-seed8	8	110000
semantics	NPI licensing	blimp_only_npi_licensor_present	0.671	acc	pythia-160m-seed8	8	110000
semantics	NPI licensing	blimp_only_npi_licensor_present	0.014865395385928359	std	pythia-160m-seed8	8	110000
syntaxsemantics	NPI licensing	blimp_only_npi_scope	0.798	acc	pythia-160m-seed8	8	110000
syntaxsemantics	NPI licensing	blimp_only_npi_scope	0.012702651587655133	std	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_passive_1	0.893	acc	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_passive_1	0.009779910359847169	std	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_passive_2	0.886	acc	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_passive_2	0.01005510343582333	std	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_c_command	0.67	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_c_command	0.014876872027456736	std	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_case_1	1.0	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_case_1	0.0	std	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_case_2	0.964	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_case_2	0.005893957816165541	std	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_domain_1	0.968	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_domain_1	0.005568393575081383	std	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_domain_2	0.828	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_domain_2	0.011939788882495321	std	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_domain_3	0.628	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_domain_3	0.015292149942040577	std	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_reconstruction	0.345	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Binding	blimp_principle_A_reconstruction	0.015039986742055238	std	pythia-160m-seed8	8	110000
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_1	0.945	acc	pythia-160m-seed8	8	110000
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_1	0.007212976294639237	std	pythia-160m-seed8	8	110000
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_2	0.917	acc	pythia-160m-seed8	8	110000
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_2	0.008728527206074796	std	pythia-160m-seed8	8	110000
semantics	NPI licensing	blimp_sentential_negation_npi_licensor_present	0.981	acc	pythia-160m-seed8	8	110000
semantics	NPI licensing	blimp_sentential_negation_npi_licensor_present	0.0043194510829106005	std	pythia-160m-seed8	8	110000
syntaxsemantics	NPI licensing	blimp_sentential_negation_npi_scope	0.685	acc	pythia-160m-seed8	8	110000
syntaxsemantics	NPI licensing	blimp_sentential_negation_npi_scope	0.014696631960792496	std	pythia-160m-seed8	8	110000
syntax	Island effects	blimp_sentential_subject_island	0.354	acc	pythia-160m-seed8	8	110000
syntax	Island effects	blimp_sentential_subject_island	0.015129868238451775	std	pythia-160m-seed8	8	110000
semantics	Quantifiers	blimp_superlative_quantifiers_1	0.817	acc	pythia-160m-seed8	8	110000
semantics	Quantifiers	blimp_superlative_quantifiers_1	0.01223358739947782	std	pythia-160m-seed8	8	110000
semantics	Quantifiers	blimp_superlative_quantifiers_2	0.661	acc	pythia-160m-seed8	8	110000
semantics	Quantifiers	blimp_superlative_quantifiers_2	0.014976758771620345	std	pythia-160m-seed8	8	110000
syntaxsemantics	Control/raising	blimp_tough_vs_raising_1	0.608	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Control/raising	blimp_tough_vs_raising_1	0.015445859463771295	std	pythia-160m-seed8	8	110000
syntaxsemantics	Control/raising	blimp_tough_vs_raising_2	0.915	acc	pythia-160m-seed8	8	110000
syntaxsemantics	Control/raising	blimp_tough_vs_raising_2	0.008823426366942309	std	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_transitive	0.874	acc	pythia-160m-seed8	8	110000
syntax	Argument structure	blimp_transitive	0.01049924922240803	std	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_island	0.728	acc	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_island	0.014078856992462625	std	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_questions_object_gap	0.797	acc	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_questions_object_gap	0.01272607374459827	std	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_questions_subject_gap	0.941	acc	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_questions_subject_gap	0.007454835650406723	std	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_questions_subject_gap_long_distance	0.88	acc	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_questions_subject_gap_long_distance	0.010281328012747394	std	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_vs_that_no_gap	0.982	acc	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_vs_that_no_gap	0.004206387249611487	std	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_vs_that_no_gap_long_distance	0.963	acc	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_vs_that_no_gap_long_distance	0.005972157622389625	std	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_vs_that_with_gap	0.553	acc	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_vs_that_with_gap	0.01573017604600907	std	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_vs_that_with_gap_long_distance	0.304	acc	pythia-160m-seed8	8	110000
syntax	Filler gap	blimp_wh_vs_that_with_gap_long_distance	0.014553205687950424	std	pythia-160m-seed8	8	110000
Aggregate	Aggregate	blimp	0.5334776119402985	acc	pythia-160m-seed8	8	0
Aggregate	Aggregate	blimp	0.0018568591116365088	std	pythia-160m-seed8	8	0
syntax	Island effects	blimp_adjunct_island	0.517	acc	pythia-160m-seed8	8	0
syntax	Island effects	blimp_adjunct_island	0.015810153729833434	std	pythia-160m-seed8	8	0
morphology	Anaphor agreement	blimp_anaphor_gender_agreement	0.759	acc	pythia-160m-seed8	8	0
morphology	Anaphor agreement	blimp_anaphor_gender_agreement	0.013531522534515434	std	pythia-160m-seed8	8	0
morphology	Anaphor agreement	blimp_anaphor_number_agreement	0.536	acc	pythia-160m-seed8	8	0
morphology	Anaphor agreement	blimp_anaphor_number_agreement	0.015778243024904586	std	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_animate_subject_passive	0.607	acc	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_animate_subject_passive	0.015452824654081496	std	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_animate_subject_trans	0.796	acc	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_animate_subject_trans	0.0127493743590244	std	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_causative	0.432	acc	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_causative	0.015672320237336206	std	pythia-160m-seed8	8	0
syntax	Island effects	blimp_complex_NP_island	0.494	acc	pythia-160m-seed8	8	0
syntax	Island effects	blimp_complex_NP_island	0.015818160898606715	std	pythia-160m-seed8	8	0
syntax	Island effects	blimp_coordinate_structure_constraint_complex_left_branch	0.516	acc	pythia-160m-seed8	8	0
syntax	Island effects	blimp_coordinate_structure_constraint_complex_left_branch	0.01581119837311488	std	pythia-160m-seed8	8	0
syntax	Island effects	blimp_coordinate_structure_constraint_object_extraction	0.502	acc	pythia-160m-seed8	8	0
syntax	Island effects	blimp_coordinate_structure_constraint_object_extraction	0.015819173374302706	std	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_1	0.531	acc	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_1	0.015788865959539003	std	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_2	0.506	acc	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_2	0.015818160898606715	std	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_1	0.47	acc	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_1	0.015790799515836763	std	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_2	0.498	acc	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_2	0.015819173374302695	std	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_2	0.522	acc	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_2	0.015803979428161953	std	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_1	0.442	acc	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_1	0.015712507211864207	std	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_2	0.477	acc	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_2	0.015802554246726098	std	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adjective_1	0.504	acc	pythia-160m-seed8	8	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adjective_1	0.01581879370351089	std	pythia-160m-seed8	8	0
morphology	Subject-Verb agreement	blimp_distractor_agreement_relational_noun	0.48	acc	pythia-160m-seed8	8	0
morphology	Subject-Verb agreement	blimp_distractor_agreement_relational_noun	0.015806639423035167	std	pythia-160m-seed8	8	0
morphology	Subject-Verb agreement	blimp_distractor_agreement_relative_clause	0.494	acc	pythia-160m-seed8	8	0
morphology	Subject-Verb agreement	blimp_distractor_agreement_relative_clause	0.015818160898606715	std	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_drop_argument	0.674	acc	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_drop_argument	0.014830507204541044	std	pythia-160m-seed8	8	0
syntax	Ellipsis	blimp_ellipsis_n_bar_1	0.544	acc	pythia-160m-seed8	8	0
syntax	Ellipsis	blimp_ellipsis_n_bar_1	0.015757928553979155	std	pythia-160m-seed8	8	0
syntax	Ellipsis	blimp_ellipsis_n_bar_2	0.343	acc	pythia-160m-seed8	8	0
syntax	Ellipsis	blimp_ellipsis_n_bar_2	0.01501920692235695	std	pythia-160m-seed8	8	0
syntaxsemantics	Control/raising	blimp_existential_there_object_raising	0.599	acc	pythia-160m-seed8	8	0
syntaxsemantics	Control/raising	blimp_existential_there_object_raising	0.015506109745498325	std	pythia-160m-seed8	8	0
semantics	Quantifiers	blimp_existential_there_quantifiers_1	0.543	acc	pythia-160m-seed8	8	0
semantics	Quantifiers	blimp_existential_there_quantifiers_1	0.015760691590136384	std	pythia-160m-seed8	8	0
semantics	Quantifiers	blimp_existential_there_quantifiers_2	0.736	acc	pythia-160m-seed8	8	0
semantics	Quantifiers	blimp_existential_there_quantifiers_2	0.013946271849440478	std	pythia-160m-seed8	8	0
syntaxsemantics	Control/raising	blimp_existential_there_subject_raising	0.591	acc	pythia-160m-seed8	8	0
syntaxsemantics	Control/raising	blimp_existential_there_subject_raising	0.015555094373257946	std	pythia-160m-seed8	8	0
syntaxsemantics	Control/raising	blimp_expletive_it_object_raising	0.589	acc	pythia-160m-seed8	8	0
syntaxsemantics	Control/raising	blimp_expletive_it_object_raising	0.015566673418599273	std	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_inchoative	0.477	acc	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_inchoative	0.0158025542467261	std	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_intransitive	0.577	acc	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_intransitive	0.01563058909047635	std	pythia-160m-seed8	8	0
morphology	Irregular forms	blimp_irregular_past_participle_adjectives	0.742	acc	pythia-160m-seed8	8	0
morphology	Irregular forms	blimp_irregular_past_participle_adjectives	0.013842963108656603	std	pythia-160m-seed8	8	0
morphology	Irregular forms	blimp_irregular_past_participle_verbs	0.399	acc	pythia-160m-seed8	8	0
morphology	Irregular forms	blimp_irregular_past_participle_verbs	0.015493193313162908	std	pythia-160m-seed8	8	0
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_1	0.447	acc	pythia-160m-seed8	8	0
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_1	0.015730176046009046	std	pythia-160m-seed8	8	0
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_2	0.474	acc	pythia-160m-seed8	8	0
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_2	0.01579789775804277	std	pythia-160m-seed8	8	0
syntax	Island effects	blimp_left_branch_island_echo_question	0.443	acc	pythia-160m-seed8	8	0
syntax	Island effects	blimp_left_branch_island_echo_question	0.015716169953204105	std	pythia-160m-seed8	8	0
syntax	Island effects	blimp_left_branch_island_simple_question	0.524	acc	pythia-160m-seed8	8	0
syntax	Island effects	blimp_left_branch_island_simple_question	0.015801065586651758	std	pythia-160m-seed8	8	0
semantics	NPI licensing	blimp_matrix_question_npi_licensor_present	0.357	acc	pythia-160m-seed8	8	0
semantics	NPI licensing	blimp_matrix_question_npi_licensor_present	0.015158521721486769	std	pythia-160m-seed8	8	0
semantics	NPI licensing	blimp_npi_present_1	0.855	acc	pythia-160m-seed8	8	0
semantics	NPI licensing	blimp_npi_present_1	0.011139977517890132	std	pythia-160m-seed8	8	0
semantics	NPI licensing	blimp_npi_present_2	0.869	acc	pythia-160m-seed8	8	0
semantics	NPI licensing	blimp_npi_present_2	0.010674874844837954	std	pythia-160m-seed8	8	0
semantics	NPI licensing	blimp_only_npi_licensor_present	0.375	acc	pythia-160m-seed8	8	0
semantics	NPI licensing	blimp_only_npi_licensor_present	0.015316971293620996	std	pythia-160m-seed8	8	0
syntaxsemantics	NPI licensing	blimp_only_npi_scope	0.226	acc	pythia-160m-seed8	8	0
syntaxsemantics	NPI licensing	blimp_only_npi_scope	0.013232501619085336	std	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_passive_1	0.648	acc	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_passive_1	0.015110404505648666	std	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_passive_2	0.651	acc	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_passive_2	0.015080663991563097	std	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_c_command	0.277	acc	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_c_command	0.014158794845306265	std	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_case_1	0.544	acc	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_case_1	0.015757928553979166	std	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_case_2	0.489	acc	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_case_2	0.01581547119529269	std	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_domain_1	0.383	acc	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_domain_1	0.015380102325652708	std	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_domain_2	0.455	acc	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_domain_2	0.01575510149834709	std	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_domain_3	0.5	acc	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_domain_3	0.015819299929208316	std	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_reconstruction	0.534	acc	pythia-160m-seed8	8	0
syntaxsemantics	Binding	blimp_principle_A_reconstruction	0.015782683329937625	std	pythia-160m-seed8	8	0
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_1	0.456	acc	pythia-160m-seed8	8	0
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_1	0.015757928553979162	std	pythia-160m-seed8	8	0
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_2	0.485	acc	pythia-160m-seed8	8	0
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_2	0.015812179641814892	std	pythia-160m-seed8	8	0
semantics	NPI licensing	blimp_sentential_negation_npi_licensor_present	0.734	acc	pythia-160m-seed8	8	0
semantics	NPI licensing	blimp_sentential_negation_npi_licensor_present	0.013979965645145162	std	pythia-160m-seed8	8	0
syntaxsemantics	NPI licensing	blimp_sentential_negation_npi_scope	0.525	acc	pythia-160m-seed8	8	0
syntaxsemantics	NPI licensing	blimp_sentential_negation_npi_scope	0.015799513429996005	std	pythia-160m-seed8	8	0
syntax	Island effects	blimp_sentential_subject_island	0.481	acc	pythia-160m-seed8	8	0
syntax	Island effects	blimp_sentential_subject_island	0.015807874268505853	std	pythia-160m-seed8	8	0
semantics	Quantifiers	blimp_superlative_quantifiers_1	0.635	acc	pythia-160m-seed8	8	0
semantics	Quantifiers	blimp_superlative_quantifiers_1	0.015231776226264912	std	pythia-160m-seed8	8	0
semantics	Quantifiers	blimp_superlative_quantifiers_2	0.324	acc	pythia-160m-seed8	8	0
semantics	Quantifiers	blimp_superlative_quantifiers_2	0.014806864733738859	std	pythia-160m-seed8	8	0
syntaxsemantics	Control/raising	blimp_tough_vs_raising_1	0.393	acc	pythia-160m-seed8	8	0
syntaxsemantics	Control/raising	blimp_tough_vs_raising_1	0.015452824654081496	std	pythia-160m-seed8	8	0
syntaxsemantics	Control/raising	blimp_tough_vs_raising_2	0.653	acc	pythia-160m-seed8	8	0
syntaxsemantics	Control/raising	blimp_tough_vs_raising_2	0.015060472031706622	std	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_transitive	0.515	acc	pythia-160m-seed8	8	0
syntax	Argument structure	blimp_transitive	0.015812179641814902	std	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_island	0.679	acc	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_island	0.014770821817934642	std	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_questions_object_gap	0.625	acc	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_questions_object_gap	0.015316971293620996	std	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_questions_subject_gap	0.604	acc	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_questions_subject_gap	0.015473313265859406	std	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_questions_subject_gap_long_distance	0.683	acc	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_questions_subject_gap_long_distance	0.014721675438880227	std	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_vs_that_no_gap	0.655	acc	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_vs_that_no_gap	0.015039986742055237	std	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_vs_that_no_gap_long_distance	0.744	acc	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_vs_that_no_gap_long_distance	0.013807775152234188	std	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_vs_that_with_gap	0.338	acc	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_vs_that_with_gap	0.014965960710224479	std	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_vs_that_with_gap_long_distance	0.266	acc	pythia-160m-seed8	8	0
syntax	Filler gap	blimp_wh_vs_that_with_gap_long_distance	0.013979965645145156	std	pythia-160m-seed8	8	0
Aggregate	Aggregate	blimp	0.7817910447761194	acc	pythia-160m-seed8	8	100000
Aggregate	Aggregate	blimp	0.0014172360074238815	std	pythia-160m-seed8	8	100000
syntax	Island effects	blimp_adjunct_island	0.849	acc	pythia-160m-seed8	8	100000
syntax	Island effects	blimp_adjunct_island	0.011328165223341678	std	pythia-160m-seed8	8	100000
morphology	Anaphor agreement	blimp_anaphor_gender_agreement	0.973	acc	pythia-160m-seed8	8	100000
morphology	Anaphor agreement	blimp_anaphor_gender_agreement	0.005128089049275288	std	pythia-160m-seed8	8	100000
morphology	Anaphor agreement	blimp_anaphor_number_agreement	0.997	acc	pythia-160m-seed8	8	100000
morphology	Anaphor agreement	blimp_anaphor_number_agreement	0.0017303161543469339	std	pythia-160m-seed8	8	100000
syntax	Argument structure	blimp_animate_subject_passive	0.767	acc	pythia-160m-seed8	8	100000
syntax	Argument structure	blimp_animate_subject_passive	0.013374972519220063	std	pythia-160m-seed8	8	100000
syntax	Argument structure	blimp_animate_subject_trans	0.889	acc	pythia-160m-seed8	8	100000
syntax	Argument structure	blimp_animate_subject_trans	0.009938701010583726	std	pythia-160m-seed8	8	100000
syntax	Argument structure	blimp_causative	0.717	acc	pythia-160m-seed8	8	100000
syntax	Argument structure	blimp_causative	0.01425181090648175	std	pythia-160m-seed8	8	100000
syntax	Island effects	blimp_complex_NP_island	0.591	acc	pythia-160m-seed8	8	100000
syntax	Island effects	blimp_complex_NP_island	0.015555094373257944	std	pythia-160m-seed8	8	100000
syntax	Island effects	blimp_coordinate_structure_constraint_complex_left_branch	0.62	acc	pythia-160m-seed8	8	100000
syntax	Island effects	blimp_coordinate_structure_constraint_complex_left_branch	0.01535694747779758	std	pythia-160m-seed8	8	100000
syntax	Island effects	blimp_coordinate_structure_constraint_object_extraction	0.803	acc	pythia-160m-seed8	8	100000
syntax	Island effects	blimp_coordinate_structure_constraint_object_extraction	0.01258369378796813	std	pythia-160m-seed8	8	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_1	0.983	acc	pythia-160m-seed8	8	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_1	0.004089954489689084	std	pythia-160m-seed8	8	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_2	0.972	acc	pythia-160m-seed8	8	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_2	0.005219506034410043	std	pythia-160m-seed8	8	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_1	0.887	acc	pythia-160m-seed8	8	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_1	0.01001655286669685	std	pythia-160m-seed8	8	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_2	0.926	acc	pythia-160m-seed8	8	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_2	0.008282064512704168	std	pythia-160m-seed8	8	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_2	0.935	acc	pythia-160m-seed8	8	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_2	0.0077997330618320105	std	pythia-160m-seed8	8	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_1	0.852	acc	pythia-160m-seed8	8	100000
